Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
2900	40421	0.093009259	40421	0.093009259	0.328	-05:00	422.65	4070.42	5574.56	-2.33	3.51	20140901t071356_188500z
2901	40421	0.093530093	40421	0.093530093	0.901	-05:00	482.53	4165.95	5498.05	-2.49	3.34	20140901t071441_746500z
2902	40421	0.093888889	40421	0.093888889	0.937	-05:00	852.96	4149.17	5784.26	-2.33	3.36	20140901t071512_821750z
2903	40421	0.094965278	40421	0.094965278	0.407	-05:00	-84.6	4086.29	5511.12	-2.52	3.37	20140901t071645_258750z
2904	40421	0.095856481	40421	0.095856481	0.156	-05:00	308.47	4117.17	5792.05	-2.48	3.5	20140901t071802_777500z
2905	40421	0.096215278	40421	0.096215278	0.763	-05:00	-405.4	4091.65	5800.29	-2.37	2.36	20140901t071833_616250z
2906	40421	0.097372685	40421	0.097372685	0.587	-05:00	-234.9	4139.22	5620.59	-2.43	3.71	20140901t072013_424500z
2907	40421	0.098101852	40421	0.098101852	0.016	-05:00	441.26	4101.46	5614.78	-2.61	3.51	20140901t072116_854250z
2908	40421	0.099027778	40421	0.099027778	0.631	-05:00	-179.05	4178.14	5488.14	-2.39	1.99	20140901t072236_464500z
2909	40421	0.100162037	40421	0.100162037	0.273	-05:00	362.44	4125.1	5497.48	-2.41	2.76	20140901t072414_125000z
2910	40421	0.100960648	40421	0.100960648	0.159	-05:00	-34.72	4107.28	5638.05	-2.59	3.28	20140901t072523_001750z
2911	40421	0.101539352	40421	0.101539352	0.93	-05:00	-52.16	4077.9	5567.93	-2.61	3.49	20140901t072613_765500z
2912	40421	0.102071759	40421	0.102071759	0.959	-05:00	408.99	4108.06	5659.47	-2.75	2.42	20140901t072659_809750z
2913	40421	0.102430556	40421	0.102430556	0.42	-05:00	383.13	4115.92	5491.73	-2.53	2.54	20140901t072730_271000z
2914	40421	0.103113426	40421	0.103113426	0.329	-05:00	-223.53	4127.68	5608.3	-2.56	3.52	20140901t072829_157250z
2915	40421	0.103368056	40421	0.103368056	0.449	-05:00	-105.12	4094.93	5549.27	-2.38	3.52	20140901t072851_286250z
2916	40421	0.103622685	40421	0.103622685	0.494	-05:00	68.37	4093.27	5710.25	-2.37	3.15	20140901t072913_334750z
2917	40421	0.104594907	40421	0.104594907	0.111	-05:00	-564.94	4057	5789.59	-2.41	2.18	20140901t073037_963500z
2918	40421	0.105115741	40421	0.105115741	0.73	-05:00	377.26	4190.3	5626.01	-2.57	3.27	20140901t073122_577500z
2919	40421	0.105393519	40421	0.105393519	0.522	-05:00	-274.7	4146	5565.92	-2.55	3.29	20140901t073146_377500z
2920	40421	0.106550926	40421	0.106550926	0.377	-05:00	-190.68	4137.38	5521.1	-2.4	2.48	20140901t073326_231250z
2921	40421	0.106990741	40421	0.106990741	0.552	-05:00	-631.78	3920	5539.34	-2.08	2.22	20140901t073404_435250z
2922	40421	0.107337963	40421	0.107337963	0.17	-05:00	1214.02	4093.56	5645.6	-2.17	1.94	20140901t073434_078000z
2923	40421	0.10744213	40421	0.10744213	0.275	-05:00	-353.48	4099.6	5591.84	-2.44	3.43	20140901t073443_136750z
2924	40421	0.10806713	40421	0.10806713	0.148	-05:00	311.73	4108.32	5792.99	-2.38	3.69	20140901t073537_998000z
2925	40421	0.109988426	40421	0.109988426	0.241	-05:00	540.26	4122.82	5632.33	-2.55	3.88	20140901t073823_089250z
2926	40421	0.110509259	40421	0.110509259	0.927	-05:00	552.38	4063.21	5620.28	-2.38	2.82	20140901t073908_797500z
2927	40421	0.110868056	40421	0.110868056	0.853	-05:00	566.94	4103.15	5645.9	-2.4	3.58	20140901t073939_705500z
2928	40421	0.111388889	40421	0.111388889	0.817	-05:00	360.28	4152.66	5500.93	-2.41	3.52	20140901t074024_672500z
2929	40421	0.112094907	40421	0.112094907	0.68	-05:00	770.78	4135.11	5518.8	-2.51	3.69	20140901t074125_564500z
2930	40421	0.112395833	40421	0.112395833	0.03	-05:00	521.01	4102.6	5589.1	-1.88	3.38	20140901t074151_899750z
2931	40421	0.11443287	40421	0.11443287	0.173	-05:00	-199.61	4102.36	5491.76	-2.59	3.31	20140901t074447_024250z
2932	40421	0.114456019	40421	0.114456019	0.05	-05:00	239.47	4128.61	5584.95	-2.51	3.58	20140901t074449_883750z
2933	40421	0.115277778	40421	0.115277778	0.241	-05:00	-342.6	4102.4	5621.65	-2.56	3.23	20140901t074600_108250z
2934	40421	0.115636574	40421	0.115636574	0.466	-05:00	-228.77	4135.09	5572.3	-2.45	3.85	20140901t074631_309500z
2935	40421	0.115902778	40421	0.115902778	0.312	-05:00	342.21	4152.62	5564.07	-2.46	3.82	20140901t074654_140000z
2936	40421	0.116087963	40421	0.116087963	0.579	-05:00	231.06	4115.67	5613.09	-2.51	3.5	20140901t074710_412250z
2937	40421	0.118217593	40421	0.118217593	0.999	-05:00	371.61	4153.98	5487.73	-2.51	2.96	20140901t075014_857000z
2938	40421	0.118425926	40421	0.118425926	0.04	-05:00	1122.17	4239.68	5656.27	-2.27	2.44	20140901t075032_944250z
2939	40421	0.118553241	40421	0.118553241	0.456	-05:00	338.98	4071.66	5811.89	-2.47	1.66	20140901t075043_306500z
2940	40421	0.118993056	40421	0.118993056	0.702	-05:00	668.8	4082.35	5607.59	-2.52	3.27	20140901t075121_588250z
2941	40421	0.120069444	40421	0.120069444	0.495	-05:00	417.69	4157.93	5483.47	-2.65	2.09	20140901t075254_358000z
2942	40421	0.120277778	40421	0.120277778	0.994	-05:00	123.99	4041.96	5583.7	-2.73	3.12	20140901t075312_841250z
2943	40421	0.120902778	40421	0.120902778	0.809	-05:00	199.92	4133.87	5695.57	-2.75	2.78	20140901t075406_641500z
2944	40421	0.12150463	40421	0.12150463	0.224	-05:00	204.31	4090.19	5665.69	-2.36	2.82	20140901t075458_076750z
2945	40421	0.122106481	40421	0.122106481	0.549	-05:00	485.52	4150.34	5717.09	-2.61	2.21	20140901t075550_399250z
2946	40421	0.123275463	40421	0.123275463	0.873	-05:00	-98.15	4094.1	5485.95	-2.51	2.67	20140901t075731_728500z
2947	40421	0.1234375	40421	0.1234375	0.053	-05:00	-227.94	4093.88	5552.41	-2.68	3.28	20140901t075745_910250z
2948	40421	0.125127315	40421	0.125127315	0.077	-05:00	250.11	4188.94	5449.69	-2.6	1.73	20140901t080011_927500z
2949	40421	0.125578704	40421	0.125578704	0.425	-05:00	-236.59	4223.43	5410.36	-2.65	1.51	20140901t080050_281250z
2950	40421	0.126203704	40421	0.126203704	0.77	-05:00	-227.24	4106.21	5615.21	-2.52	3.72	20140901t080144_626500z
2951	40421	0.126261574	40421	0.126261574	0.156	-05:00	221.67	4099.45	5785.28	-2.37	3.77	20140901t080149_998750z
2952	40421	0.126458333	40421	0.126458333	0.947	-05:00	475.1	4110.09	5667.79	-2.52	3.33	20140901t080206_812750z
2953	40421	0.126666667	40421	0.126666667	0.573	-05:00	456.98	4157.6	5503.73	-2.5	3.35	20140901t080224_434500z
2954	40421	0.127083333	40421	0.127083333	0.229	-05:00	463	4119.49	5665.58	-2.53	3.46	20140901t080300_091750z
2955	40421	0.1271875	40421	0.1271875	0.998	-05:00	-69.05	4162.42	5489.3	-2.59	2.75	20140901t080309_845000z
2956	40421	0.127453704	40421	0.127453704	0.389	-05:00	6.64	4189.51	5558.33	-2.61	2.11	20140901t080332_232750z
2957	40421	0.128773148	40421	0.128773148	0.506	-05:00	165.57	4157.4	5486	-2.7	3.14	20140901t080526_345250z
2958	40421	0.12880787	40421	0.12880787	0.183	-05:00	166.42	4121.35	5561.98	-2.69	3.66	20140901t080529_008000z
2959	40421	0.130081019	40421	0.130081019	0.093	-05:00	-138.62	4155.71	5600.85	-2.54	3.12	20140901t080719_928000z
2960	40421	0.130127315	40421	0.130127315	0.168	-05:00	449.66	4121.42	5582.8	-2.47	3.26	20140901t080723_031500z
2961	40421	0.130243056	40421	0.130243056	0.347	-05:00	311.7	4124.77	5496.91	-2.56	1.65	20140901t080733_205250z
2962	40421	0.130833333	40421	0.130833333	0.62	-05:00	-150.46	4094.92	5790.31	-2.24	2.45	20140901t080824_463750z
2963	40421	0.13244213	40421	0.13244213	0.409	-05:00	-204.37	4153.82	5575.71	-2.8	1.97	20140901t081043_253250z
2964	40421	0.133159722	40421	0.133159722	0.269	-05:00	-4.55	4103.49	5686.55	-2.73	1.47	20140901t081145_120250z
2965	40421	0.134131944	40421	0.134131944	0.228	-05:00	523.92	4092.03	5605.57	-2.63	3.26	20140901t081309_099500z
2966	40421	0.134143519	40421	0.134143519	0.041	-05:00	410.19	4105.69	5564.82	-2.63	3.48	20140901t081310_896000z
2967	40421	0.134814815	40421	0.134814815	0.174	-05:00	596.24	4046.58	5598.15	-2.21	1.6	20140901t081408_037000z
2968	40421	0.135462963	40421	0.135462963	0.786	-05:00	221.39	4125.76	5580.84	-2.7	3.18	20140901t081504_629250z
2969	40421	0.13744213	40421	0.13744213	0.022	-05:00	720.1	4140.98	5787.15	-1.99	1.04	20140901t081755_702250z
2970	40421	0.138055556	40421	0.138055556	0.983	-05:00	-539.08	4105.01	5819.09	-2.21	2.72	20140901t081848_850500z
2971	40421	0.138564815	40421	0.138564815	0.439	-05:00	127.92	4248.05	5608.59	-2.33	1.43	20140901t081932_278750z
2972	40421	0.139918981	40421	0.139918981	0.639	-05:00	119.79	4094.2	5611.77	-2.51	3.19	20140901t082129_471000z
2973	40421	0.14037037	40421	0.14037037	0.784	-05:00	30.81	4089.65	5543.35	-2.74	2.45	20140901t082208_621750z
2974	40421	0.142476852	40421	0.142476852	0.183	-05:00	-288.52	4135.55	5579.67	-2.53	2.28	20140901t082510_049250z
2975	40421	0.142523148	40421	0.142523148	0.391	-05:00	-586.26	3898.79	5782.76	-2.24	3.39	20140901t082514_299500z
2976	40421	0.142592593	40421	0.142592593	0.847	-05:00	-524.89	3631.65	5410.28	-2.15	3.26	20140901t082520_745500z
2977	40421	0.146400463	40421	0.146400463	0.336	-05:00	-207.58	3907.98	5769.15	-2.33	2.6	20140901t083049_177000z
2978	40421	0.146805556	40421	0.146805556	0.053	-05:00	-91.27	3703.84	5417.59	-2.23	2.43	20140901t083124_931250z
2979	40421	0.148506944	40421	0.148506944	0.566	-05:00	-191.07	3921.61	5758.03	-2.21	3.46	20140901t083351_412250z
2980	40421	0.149884259	40421	0.149884259	0.863	-05:00	-418.31	3871.78	5706.97	-2.26	2.36	20140901t083550_736000z
2981	40421	0.152256944	40421	0.152256944	0.115	-05:00	72.09	3770.27	5641.6	-2.27	1.6	20140901t083915_991750z
2982	40421	0.156643519	40421	0.156643519	0.018	-05:00	-378.06	3710.08	5918.32	-1.85	2.48	20140901t084534_933750z
2983	40421	0.156944444	40421	0.156944444	0.74	-05:00	-411.28	3869.54	5712.82	-2.26	1.3	20140901t084600_627750z
2984	40421	0.158738426	40421	0.158738426	0.312	-05:00	957.88	4265.4	5425.15	-2.05	1.46	20140901t084835_210750z
2985	40421	0.158946759	40421	0.158946759	0.601	-05:00	-230.85	3801.22	5594.35	-2.27	0.96	20140901t084853_481000z
2986	40421	0.160983796	40421	0.160983796	0.254	-05:00	417.64	4076.05	5600.24	-2.27	1.6	20140901t085149_120750z
2987	40421	0.161770833	40421	0.161770833	0.725	-05:00	-210.5	3737.55	5692.7	-2.24	1.69	20140901t085257_608750z
2988	40421	0.1634375	40421	0.1634375	0.491	-05:00	-151.55	3704.14	5702.67	-2.21	2.14	20140901t085521_372250z
2989	40421	0.164293981	40421	0.164293981	0.601	-05:00	-35.76	3801.26	5659.25	-2.22	2.3	20140901t085635_479000z
2990	40421	0.165	40421	0.165	0.098	-05:00	184.82	4032.83	5787.61	-2.29	3.44	20140901t085736_946000z
2991	40421	0.16505787	40421	0.16505787	0.331	-05:00	54.11	3836.18	5431.68	-1.93	3.38	20140901t085741_174000z
2992	40421	0.165694444	40421	0.165694444	0.441	-05:00	126.99	3753.27	5595.4	-2.15	1.54	20140901t085836_309500z
2993	40421	0.1665625	40421	0.1665625	0.285	-05:00	38.29	3832.57	5809.76	-2.23	1.67	20140901t085951_152750z
2994	40421	0.167141204	40421	0.167141204	0.499	-05:00	-156.79	3769.57	5959.14	-1.7	1.5	20140901t090041_389000z
2995	40421	0.168125	40421	0.168125	0.782	-05:00	83.73	3749.3	5746.29	-2.24	1.33	20140901t090206_659000z
2996	40421	0.168171296	40421	0.168171296	0.657	-05:00	-261.91	3769.32	5748.73	-2.1	1.95	20140901t090210_536500z
2997	40421	0.168680556	40421	0.168680556	0.668	-05:00	-225.63	3838.38	5688.79	-2.19	1.36	20140901t090254_544250z
2998	40421	0.169386574	40421	0.169386574	0.777	-05:00	-345.25	3889.87	5838.31	-2.11	2.6	20140901t090355_660750z
2999	40421	0.169895833	40421	0.169895833	0.617	-05:00	-190.39	3821.72	5695.02	-2.23	2.69	20140901t090439_488250z
3000	40421	0.17005787	40421	0.17005787	0.283	-05:00	-203.47	3798.1	5698.94	-2.2	1.18	20140901t090453_158250z
3001	40421	0.170196759	40421	0.170196759	0.037	-05:00	-95.95	3698.6	5681.94	-2.2	1.41	20140901t090505_925250z
3002	40421	0.17244213	40421	0.17244213	0.972	-05:00	413.58	3915.04	5814.18	-2.3	2.06	20140901t090819_860250z
3003	40421	0.172569444	40421	0.172569444	0.177	-05:00	-62.43	3671.68	5742.77	-2.08	2.37	20140901t090830_038250z
3004	40421	0.174108796	40421	0.174108796	0.391	-05:00	-260.92	3900.17	5793.36	-1.63	4.1	20140901t091043_242250z
3005	40421	0.174363426	40421	0.174363426	0.548	-05:00	-181.38	3744.72	5729.73	-2.06	3.02	20140901t091105_425250z
3006	40421	0.174965278	40421	0.174965278	0.438	-05:00	-105.26	3815.63	5708.97	-2.18	1.47	20140901t091157_319500z
3007	40421	0.17599537	40421	0.17599537	0.166	-05:00	2.39	3728.72	5732.68	-1.85	3.39	20140901t091326_015250z
3008	40421	0.176944444	40421	0.176944444	0.722	-05:00	358.03	3824.09	5659.94	-2.3	1.66	20140901t091448_611000z
3009	40421	0.177303241	40421	0.177303241	0.728	-05:00	56.38	3928.72	5651.84	-2.27	1.37	20140901t091519_584000z
3010	40421	0.177546296	40421	0.177546296	0.129	-05:00	-190.93	3832.42	5815.83	-2.16	1.61	20140901t091540_997500z
3011	40421	0.178298611	40421	0.178298611	0.17	-05:00	330.83	3757.79	5711.65	-2.21	2.62	20140901t091645_048500z
3012	40421	0.178622685	40421	0.178622685	0.591	-05:00	-13.31	3719.17	5686.74	-2.28	1.58	20140901t091713_465250z
3013	40421	0.179502315	40421	0.179502315	0.667	-05:00	637.44	3824.95	5610.94	-2.25	1.62	20140901t091829_558500z
3014	40421	0.179791667	40421	0.179791667	0.222	-05:00	-88.62	3686.42	5700.53	-2.16	2.4	20140901t091854_099500z
3015	40421	0.180636574	40421	0.180636574	0.802	-05:00	670.99	3541.18	5415.59	-1.12	3.31	20140901t092007_668750z
3016	40421	0.181759259	40421	0.181759259	0.932	-05:00	322.05	3957.14	5478.72	-2.1	2.59	20140901t092144_774250z
3017	40421	0.183009259	40421	0.183009259	0.89	-05:00	-53.3	3707.35	5721.16	-1.92	3.42	20140901t092332_767750z
3018	40421	0.183101852	40421	0.183101852	0.244	-05:00	720.8	3619.09	5428.18	-1.39	3.64	20140901t092340_110250z
3019	40421	0.183344907	40421	0.183344907	0.389	-05:00	-116.7	3749.7	5668.42	-2.26	2.11	20140901t092401_265250z
3020	40421	0.183368056	40421	0.183368056	0.03	-05:00	-212.31	3770.08	5654.42	-2.26	1.81	20140901t092403_893500z
3021	40421	0.184236111	40421	0.184236111	0.667	-05:00	421.16	3849.47	5584.54	-2.24	1.71	20140901t092518_533250z
3022	40421	0.184259259	40421	0.184259259	0.616	-05:00	-356.03	3921.86	5569.9	-2.23	2.26	20140901t092520_492250z
3023	40421	0.184351852	40421	0.184351852	0.432	-05:00	-271.37	3980.36	5476.45	-2.28	1.93	20140901t092528_298250z
3024	40421	0.186377315	40421	0.186377315	0.284	-05:00	212.75	3719.38	5907.45	-1.72	2.24	20140901t092823_149000z
3025	40421	0.186400463	40421	0.186400463	0.514	-05:00	218.46	3781.65	5767.61	-1.99	3.21	20140901t092825_390500z
3026	40421	0.186701389	40421	0.186701389	0.516	-05:00	-415.06	3945.45	5653.48	-2.13	2.93	20140901t092851_369500z
3027	40421	0.186759259	40421	0.186759259	0.062	-05:00	302.67	3960.46	5479.08	-2.18	2.66	20140901t092856_926500z
3028	40421	0.188333333	40421	0.188333333	0.281	-05:00	-88.33	3780.04	5753.59	-2.06	2.08	20140901t093112_153000z
3029	40421	0.188680556	40421	0.188680556	0.159	-05:00	210.85	3747.94	5717.63	-2.23	1.99	20140901t093142_036500z
3030	40421	0.189143519	40421	0.189143519	0.787	-05:00	-55.98	3886.69	5543.21	-2.18	2.94	20140901t093222_643000z
3031	40421	0.190115741	40421	0.190115741	0.047	-05:00	400.37	3756.16	5434.97	-1.36	3.75	20140901t093346_898500z
3032	40421	0.191759259	40421	0.191759259	0.536	-05:00	-253.03	3748.46	5710.5	-2.14	2.91	20140901t093608_415250z
3033	40421	0.192256944	40421	0.192256944	0.243	-05:00	556.41	3973.02	5809.27	-2.14	1.39	20140901t093651_133250z
3034	40421	0.192303241	40421	0.192303241	0.664	-05:00	-221.09	3792.74	5714.61	-2.12	2.77	20140901t093655_538750z
3035	40421	0.192962963	40421	0.192962963	0.571	-05:00	-63.67	3737.4	5710.23	-1.94	2.25	20140901t093752_430750z
3036	40421	0.193877315	40421	0.193877315	0.074	-05:00	-69.41	3774.16	5719.09	-2.08	2.88	20140901t093911_931000z
3037	40421	0.194409722	40421	0.194409722	0.014	-05:00	54.91	3752.59	5760.65	-2.14	2.39	20140901t093957_892500z
3038	40421	0.195208333	40421	0.195208333	0.939	-05:00	-165.03	3765.89	5706.04	-2.26	2.3	20140901t094106_821500z
3039	40421	0.195416667	40421	0.195416667	0.134	-05:00	-210.87	3731.44	5719.56	-2.2	1.83	20140901t094124_012750z
3040	40421	0.195787037	40421	0.195787037	0.143	-05:00	-279.86	3915.88	5499	-2.24	1.96	20140901t094156_010500z
3041	40421	0.196423611	40421	0.196423611	0.356	-05:00	-394.24	3825.45	5656.89	-2.21	2.42	20140901t094251_243750z
3042	40421	0.196574074	40421	0.196574074	0.519	-05:00	-103.11	3711.83	5664.91	-2.09	2.18	20140901t094304_369500z
3043	40421	0.197037037	40421	0.197037037	0.093	-05:00	-2.17	3753.29	5681.87	-2.22	1.2	20140901t094344_967750z
3044	40421	0.197638889	40421	0.197638889	0.61	-05:00	60.67	3695.63	5727.84	-2.12	1.89	20140901t094436_492000z
3045	40421	0.199594907	40421	0.199594907	0.621	-05:00	-321.02	3896.74	5557.33	-2.36	1.96	20140901t094725_486500z
3046	40421	0.200451389	40421	0.200451389	0.388	-05:00	159.85	3725.96	5709.95	-2.1	1.24	20140901t094839_263000z
3047	40421	0.200729167	40421	0.200729167	0.425	-05:00	-15.17	3888.97	5580.44	-2.27	1.91	20140901t094903_294000z
3048	40421	0.201180556	40421	0.201180556	0.228	-05:00	-119.46	3702.48	5762.65	-2.16	1.54	20140901t094942_119500z
3049	40421	0.201481481	40421	0.201481481	0.598	-05:00	-234.06	3834.92	5558.54	-2.27	1.53	20140901t095008_477000z
3050	40421	0.202303241	40421	0.202303241	0.1	-05:00	53.93	3934.6	5580.23	-2.34	1.72	20140901t095119_952750z
3051	40421	0.20318287	40421	0.20318287	0.553	-05:00	654.82	3889.5	5833.92	-1.95	3.47	20140901t095235_418500z
3052	40421	0.203217593	40421	0.203217593	0.49	-05:00	-53.32	3886.64	5437.82	-2.26	1.37	20140901t095238_357000z
3053	40421	0.205138889	40421	0.205138889	0.697	-05:00	-325.58	3955.87	5467.72	-2.27	1.94	20140901t095524_566500z
3054	40421	0.206076389	40421	0.206076389	0.441	-05:00	485.2	3808.41	5669.37	-1.94	2.14	20140901t095645_296750z
3055	40421	0.207430556	40421	0.207430556	0.905	-05:00	-55.6	3760.7	5727.38	-2.02	3.3	20140901t095842_757750z
3056	40421	0.208090278	40421	0.208090278	0.517	-05:00	425.52	3994.73	5626.99	-2.26	2.42	20140901t095939_382250z
3057	40421	0.208668981	40421	0.208668981	0.282	-05:00	-286.2	3937.91	5566.89	-2.25	1.94	20140901t100029_155250z
3058	40421	0.208796296	40421	0.208796296	0.1	-05:00	373.02	3882.81	5512.25	-2.21	1.86	20140901t100040_973000z
3059	40421	0.209768519	40421	0.209768519	0.929	-05:00	254.99	3962.33	5537.85	-2.35	1.97	20140901t100204_781750z
3060	40421	0.209976852	40421	0.209976852	0.144	-05:00	-224.92	4002.69	5656.37	-2.39	2.26	20140901t100222_011500z
3061	40421	0.210543981	40421	0.210543981	0.56	-05:00	470.41	3934.81	5422.79	-1.95	3.64	20140901t100311_405750z
3062	40421	0.211261574	40421	0.211261574	0.375	-05:00	357.58	3818.58	5556.06	-2.15	2.17	20140901t100413_257250z
3063	40421	0.214606481	40421	0.214606481	0.384	-05:00	-270.4	3974.02	5573.47	-2.44	2.06	20140901t100902_255000z
3064	40421	0.215	40421	0.215	0.826	-05:00	-452.22	4014.78	5562.82	-2.27	1.36	20140901t100936_705500z
3065	40421	0.215868056	40421	0.215868056	0.334	-05:00	-502.03	3288.74	5424.49	-1.64	2.72	20140901t101051_262750z
3066	40421	0.216655093	40421	0.216655093	0.73	-05:00	370.15	4097.99	5399.65	-2.25	1.7	20140901t101159_601250z
3067	40421	0.217962963	40421	0.217962963	0.735	-05:00	-284.99	3944.42	5628.35	-2.31	1.96	20140901t101352_582750z
3068	40421	0.218530093	40421	0.218530093	0.783	-05:00	-260.05	4045.6	5477.89	-2.34	0.83	20140901t101441_645750z
3069	40421	0.21931713	40421	0.21931713	0.15	-05:00	407.13	3787.48	5434.86	-1.7	3.38	20140901t101549_001500z
3070	40421	0.220115741	40421	0.220115741	0.923	-05:00	-189.1	3713.34	5736.41	-2.21	2.79	20140901t101658_791750z
3071	40421	0.221736111	40421	0.221736111	0.283	-05:00	-185.77	3801.8	5769.35	-1.98	3.54	20140901t101918_157750z
3072	40421	0.223032407	40421	0.223032407	0.379	-05:00	-192.7	3733.71	5613.6	-2.24	2.19	20140901t102110_256500z
3073	40421	0.223553241	40421	0.223553241	0.088	-05:00	-608.23	3858.26	5580.29	-1.97	2.9	20140901t102155_965500z
3074	40421	0.223587963	40421	0.223587963	0.717	-05:00	-553.92	3746.46	5639.69	-1.91	2.62	20140901t102158_614750z
3075	40421	0.224826389	40421	0.224826389	0.38	-05:00	-166.85	3702.26	5725.23	-1.88	3.1	20140901t102345_258000z
3076	40421	0.227615741	40421	0.227615741	0.424	-05:00	483.45	4137.51	5703.8	-2.31	1.36	20140901t102746_291500z
3077	40421	0.229537037	40421	0.229537037	0.964	-05:00	645.12	3980.99	5666.69	-2.16	1.67	20140901t103032_838750z
3078	40421	0.229733796	40421	0.229733796	0.388	-05:00	-295.88	3834.79	5793.34	-2.14	1.98	20140901t103049_247750z
3079	40421	0.230659722	40421	0.230659722	0.66	-05:00	403.94	4002.46	5461.73	-2.22	1.64	20140901t103209_534750z
3080	40421	0.231203704	40421	0.231203704	0.558	-05:00	410.67	4096.8	5850.28	-2.31	3.16	20140901t103256_403250z
3081	40421	0.232407407	40421	0.232407407	0.602	-05:00	-600.41	3857.13	5592.87	-2.21	2.08	20140901t103440_487750z
3082	40421	0.234479167	40421	0.234479167	0.465	-05:00	-321.94	3956.02	5562.72	-2.22	2.95	20140901t103739_337250z
3083	40421	0.235740741	40421	0.235740741	0.086	-05:00	-350.58	3950.02	5596.47	-2.38	1.8	20140901t103928_961250z
3084	40421	0.235856481	40421	0.235856481	0.016	-05:00	37.1	3675	5704.4	-2.19	2.79	20140901t103938_871250z
3085	40421	0.237094907	40421	0.237094907	0.223	-05:00	-306.26	4032.52	5564.94	-2.25	2.27	20140901t104125_093000z
3086	40421	0.238449074	40421	0.238449074	0.753	-05:00	428.14	3936.36	5595.05	-2.26	2.87	20140901t104322_629000z
3087	40421	0.239236111	40421	0.239236111	0.086	-05:00	-2.5	3712.82	5767.92	-2.15	2.77	20140901t104430_976500z
3088	40421	0.240277778	40421	0.240277778	0.886	-05:00	-184.22	3899.95	5630.54	-2.29	2.61	20140901t104600_755750z
3089	40421	0.240775463	40421	0.240775463	0.128	-05:00	299.71	4046.73	5515.84	-2.47	2.45	20140901t104643_991750z
3090	40421	0.241643519	40421	0.241643519	0.867	-05:00	-372.15	3910.26	5645.43	-2.31	2.15	20140901t104758_749250z
3091	40421	0.242164352	40421	0.242164352	0.616	-05:00	-281.53	3941.67	5475.12	-2.03	2.63	20140901t104843_489500z
3092	40421	0.242777778	40421	0.242777778	0.465	-05:00	-119.48	3723.74	5725.2	-2.11	1.88	20140901t104936_349500z
3093	40421	0.243761574	40421	0.243761574	0.196	-05:00	-265.06	3768.99	5710.74	-2.09	1.29	20140901t105101_089500z
3094	40421	0.245185185	40421	0.245185185	0.816	-05:00	-275.83	3789.42	5702.34	-2.24	2.1	20140901t105304_701000z
3095	40421	0.245590278	40421	0.245590278	0.114	-05:00	-263.51	3919.84	5692.75	-2.21	2.83	20140901t105339_974750z
3096	40421	0.24587963	40421	0.24587963	0.236	-05:00	-212.31	3956.72	5599.82	-2.33	3.36	20140901t105404_090000z
3097	40421	0.245983796	40421	0.245983796	0.131	-05:00	563.31	4186.19	5591.02	-2.35	1.98	20140901t105413_996250z
3098	40421	0.246608796	40421	0.246608796	0.95	-05:00	-396.87	3921.2	5599.49	-2.16	2.3	20140901t105507_828500z
3099	40421	0.247997685	40421	0.247997685	0.073	-05:00	813.05	4024.13	5459.32	-2.21	2.5	20140901t105707_962000z
3100	40421	0.248032407	40421	0.248032407	0.131	-05:00	-207.17	3928.15	5573.46	-2.28	1.78	20140901t105710_992250z
3101	40421	0.248298611	40421	0.248298611	0.336	-05:00	484.03	3939.96	5546.96	-2.22	2.98	20140901t105733_213000z
3102	40421	0.248923611	40421	0.248923611	0.371	-05:00	563.47	3959.47	5494.25	-2.3	1.79	20140901t105827_250250z
3103	40421	0.249456019	40421	0.249456019	0.965	-05:00	473.94	3868.03	5549.71	-2.19	1.81	20140901t105913_849500z
3104	40421	0.249571759	40421	0.249571759	0.274	-05:00	-261.61	3956.91	5596.37	-2.22	3.24	20140901t105923_145250z
3105	40421	0.253576389	40421	0.253576389	0.801	-05:00	-330.64	3686.37	5589.82	-2.2	2.57	20140901t110509_690000z
3106	40421	0.253726852	40421	0.253726852	0.738	-05:00	369.18	3986.65	5474.4	-2.23	2.19	20140901t110522_608750z
3107	40421	0.254826389	40421	0.254826389	0.161	-05:00	163.59	3974.59	5484.53	-2.38	2.51	20140901t110657_017250z
3108	40421	0.255578704	40421	0.255578704	0.985	-05:00	-103.32	3689.3	5639.67	-2.26	2.52	20140901t110802_859500z
3109	40421	0.256412037	40421	0.256412037	0.716	-05:00	-153.36	3761.66	5577.71	-2.24	1.72	20140901t110914_596750z
3110	40421	0.257881944	40421	0.257881944	0.915	-05:00	646.88	4031.36	5469.15	-2.15	3.02	20140901t111121_767750z
3111	40421	0.258773148	40421	0.258773148	0.196	-05:00	-790.6	3759.95	5653.5	-2.08	1.66	20140901t111238_101250z
3112	40421	0.25912037	40421	0.25912037	0.429	-05:00	824.2	4217.74	5888.63	-2.03	2.8	20140901t111308_313500z
3113	40421	0.25962963	40421	0.25962963	0.933	-05:00	-98.47	3680.31	5714.57	-2.57	2.34	20140901t111352_816500z
3114	40421	0.259733796	40421	0.259733796	0.289	-05:00	-153.9	3717.77	5742.9	-2.24	3.24	20140901t111401_149250z
