Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
5972	40426	0.990335648	40426	0.990335648	0.245	-05:00	1069.44	2981.71	5876.22	-1.84	3.68	20140907t044605_081250z
5973	40426	0.991516204	40426	0.991516204	0.152	-05:00	1167.67	2723.06	5897.81	-2.17	3.1	20140907t044747_962750z
5974	40426	0.99244213	40426	0.99244213	0.811	-05:00	2216.03	2679.78	5844.35	-1.37	3.78	20140907t044907_606000z
5975	40426	0.99255787	40426	0.99255787	0.868	-05:00	1500.1	3182.2	5881.25	-2.32	1.54	20140907t044917_743000z
5976	40426	0.992650463	40426	0.992650463	0.025	-05:00	1030.63	2921.11	5892.74	-2.16	3.06	20140907t044925_840250z
5977	40426	0.993217593	40426	0.993217593	0.846	-05:00	1126.33	3223.39	5868.88	-2.2	3	20140907t045014_661000z
5978	40426	0.996168981	40426	0.996168981	0.992	-05:00	2083.15	2692.22	5878.03	-2.44	1.13	20140907t045429_850250z
5979	40426	0.996875	40426	0.996875	0.506	-05:00	48.75	4470.19	5655.35	-2.61	1.47	20140907t045530_286750z
5980	40426	0.997696759	40426	0.997696759	0.202	-05:00	2580.61	2762.76	5844.7	-2.03	1.16	20140907t045641_108750z
5981	40426	0.997858796	40426	0.997858796	0.467	-05:00	2557.56	2943.26	5849	-2.02	1.45	20140907t045655_361500z
5982	40426	0.998657407	40426	0.998657407	0.074	-05:00	-43.19	4414.56	5680.46	-2.81	1.5	20140907t045804_871250z
5983	40426	0.998969907	40426	0.998969907	0.92	-05:00	2025.92	3179.73	5875.17	-2.29	1.41	20140907t045831_776250z
5984	40426	0.999039352	40426	0.999039352	0.955	-05:00	1247.46	3023.31	5908.73	-2.04	2.13	20140907t045837_789500z
5985	40427	0.000740741	40427	0.000740741	0.49	-05:00	1300.39	3005.72	5874.06	-1.81	1.88	20140907t050104_310500z
5986	40427	0.001180556	40427	0.001180556	0.353	-05:00	1270.41	3021.87	5937.03	-1.79	3.39	20140907t050142_188500z
5987	40427	0.002858796	40427	0.002858796	0.251	-05:00	2663.45	2807.75	5823.42	-1.9	1.89	20140907t050407_112500z
5988	40427	0.004803241	40427	0.004803241	0.434	-05:00	907.79	3142.53	5882.76	-2.14	3.29	20140907t050655_290000z
5989	40427	0.005335648	40427	0.005335648	0.354	-05:00	2511.87	2901.93	5837.06	-1.85	2.49	20140907t050741_187500z
5990	40427	0.007314815	40427	0.007314815	0.116	-05:00	192.54	4256.09	5771.3	-2.7	1.14	20140907t051032_894750z
5991	40427	0.007534722	40427	0.007534722	0.136	-05:00	1294.29	3119.17	5997.29	-2.1	1.83	20140907t051051_973250z
5992	40427	0.00787037	40427	0.00787037	0.947	-05:00	1048.13	2962.58	5925.16	-1.77	3.17	20140907t051120_750500z
5993	40427	0.00849537	40427	0.00849537	0.223	-05:00	2863.25	2786.55	5832.68	-1.97	2.22	20140907t051214_072500z
5994	40427	0.010671296	40427	0.010671296	0.274	-05:00	2794.1	2980.73	5868.76	-1.62	3.54	20140907t051522_111250z
5995	40427	0.010671296	40427	0.010671296	0.274	-05:00	2783.36	2967.54	5847.3	-1.59	3.43	20140907t051522_337000z
5996	40427	0.010810185	40427	0.010810185	0.052	-05:00	2737.58	2886.35	5829.93	-1.57	2.86	20140907t051534_900250z
5997	40427	0.010821759	40427	0.010821759	0.044	-05:00	2919.62	2941.98	5769.87	-1.53	3.23	20140907t051535_110750z
5998	40427	0.010902778	40427	0.010902778	0.894	-05:00	-61.24	4436.79	5661.48	-2.54	2.59	20140907t051542_663250z
5999	40427	0.011238426	40427	0.011238426	0.472	-05:00	1092.48	3379.91	5921.9	-2.14	1.58	20140907t051611_318000z
6000	40427	0.011736111	40427	0.011736111	0.833	-05:00	2226.42	2541.94	5865.4	-2.21	1.33	20140907t051654_663750z
6001	40427	0.01224537	40427	0.01224537	0.378	-05:00	2467.31	3021.47	5826.93	-1.95	1.49	20140907t051738_247500z
6002	40427	0.012604167	40427	0.012604167	0.026	-05:00	2321.01	2548.83	5849.71	-1.98	1.56	20140907t051809_866750z
6003	40427	0.012800926	40427	0.012800926	0.927	-05:00	2607.88	2528.59	5886.63	-2.03	1.83	20140907t051826_762750z
6004	40427	0.012824074	40427	0.012824074	0.117	-05:00	1450.1	3262.12	5877.76	-1.79	1.68	20140907t051828_944250z
6005	40427	0.014537037	40427	0.014537037	0.845	-05:00	1437.17	3137.62	5913.88	-1.95	2	20140907t052056_692500z
6006	40427	0.014548611	40427	0.014548611	0.656	-05:00	1484.23	3184.67	5929.31	-2	3.2	20140907t052057_488000z
6007	40427	0.015532407	40427	0.015532407	0.314	-05:00	2765.98	2844.74	5890.42	-1.45	3.71	20140907t052222_176250z
6008	40427	0.018587963	40427	0.018587963	0.347	-05:00	1266.8	3083.47	5905.9	-2	1.68	20140907t052646_212250z
6009	40427	0.018819444	40427	0.018819444	0.385	-05:00	1284.31	2985.06	5948.48	-2.18	1.64	20140907t052706_220000z
6010	40427	0.019247685	40427	0.019247685	0.675	-05:00	2796.79	3057.24	5850.23	-1.88	0.88	20140907t052743_601250z
6011	40427	0.019861111	40427	0.019861111	0.954	-05:00	1808.72	3202.05	5849.81	-2.1	1.55	20140907t052836_802500z
6012	40427	0.020092593	40427	0.020092593	0.33	-05:00	2893.82	2925.58	5810.52	-1.96	1.74	20140907t052856_207250z
6013	40427	0.020092593	40427	0.020092593	0.4	-05:00	1811.73	2839.26	5842.07	-2.05	1.47	20140907t052856_407500z
6014	40427	0.021400463	40427	0.021400463	0.411	-05:00	1125.48	2963.95	5973.46	-1.39	4.06	20140907t053049_223000z
6015	40427	0.02162037	40427	0.02162037	0.726	-05:00	2976.4	2828.96	5832.76	-1.45	2.22	20140907t053108_562500z
6016	40427	0.022361111	40427	0.022361111	0.571	-05:00	2836.96	2781.39	5829.84	-1.78	2.01	20140907t053212_438750z
6017	40427	0.02349537	40427	0.02349537	0.95	-05:00	1506.54	3264.38	5891.74	-2.29	1.06	20140907t053350_840250z
6018	40427	0.023599537	40427	0.023599537	0.728	-05:00	1246.09	3003.99	5854.85	-2.19	1.52	20140907t053359_570500z
6019	40427	0.023668981	40427	0.023668981	0.002	-05:00	2916.99	2890.56	5827.62	-1.65	3.55	20140907t053405_829500z
6020	40427	0.023680556	40427	0.023680556	0.006	-05:00	2809.98	2868.49	5845.26	-1.69	3.4	20140907t053406_072500z
6021	40427	0.024375	40427	0.024375	0.407	-05:00	2913.21	2872.23	5830.5	-1.64	3.43	20140907t053506_278000z
6022	40427	0.026053241	40427	0.026053241	0.426	-05:00	1448.34	2542.74	6007.01	-2.14	2.92	20140907t053731_235750z
6023	40427	0.026342593	40427	0.026342593	0.782	-05:00	1292.51	2438.82	5912.97	-2.58	1.78	20140907t053756_599750z
6024	40427	0.027881944	40427	0.027881944	0.457	-05:00	888.09	3522.76	5822.95	-2	1.8	20140907t054009_311250z
6025	40427	0.02900463	40427	0.02900463	0.97	-05:00	-61.25	4422.1	5707.8	-2.73	1.21	20140907t054146_769250z
6026	40427	0.029131944	40427	0.029131944	0.829	-05:00	1394.81	2417.43	5931.92	-2.06	1.7	20140907t054157_640250z
6027	40427	0.031747685	40427	0.031747685	0.473	-05:00	2792.24	2841.99	5882.09	-1.24	3.27	20140907t054543_330500z
6028	40427	0.033819444	40427	0.033819444	0.898	-05:00	2881.97	2840.4	5802.1	-2.03	1.63	20140907t054842_770250z
6029	40427	0.035729167	40427	0.035729167	0.048	-05:00	1211.92	2980.31	5932.11	-1.82	1.27	20140907t055127_886000z
6030	40427	0.035740741	40427	0.035740741	0.874	-05:00	986.34	2903.34	5863.19	-1.68	2.93	20140907t055128_681750z
6031	40427	0.037418981	40427	0.037418981	0.529	-05:00	1213.73	2978.65	5853.21	-2.18	1.12	20140907t055353_374000z
6032	40427	0.038356481	40427	0.038356481	0.644	-05:00	2685.71	3108.85	5820.55	-1.82	3.47	20140907t055514_477000z
6033	40427	0.038472222	40427	0.038472222	0.499	-05:00	388.68	3122.08	5885.08	-1.72	3.34	20140907t055524_336750z
6034	40427	0.042395833	40427	0.042395833	0.367	-05:00	1372.9	3159.75	5871.26	-2.06	1.18	20140907t060103_250750z
6035	40427	0.042731481	40427	0.042731481	0.279	-05:00	2890.84	2770.45	5802.31	-1.75	3.44	20140907t060132_145250z
6036	40427	0.044386574	40427	0.044386574	0.238	-05:00	2018.15	2893.62	5886.29	-2.44	1.04	20140907t060355_118250z
6037	40427	0.044606481	40427	0.044606481	0.494	-05:00	-108.37	4402.09	5757.89	-2.69	1.73	20140907t060414_285000z
6038	40427	0.044849537	40427	0.044849537	0.274	-05:00	986.17	2823.34	5938.37	-2.19	1.57	20140907t060435_120500z
6039	40427	0.045092593	40427	0.045092593	0.354	-05:00	1368.79	3193	5883.68	-2.19	2.44	20140907t060456_203000z
6040	40427	0.045914352	40427	0.045914352	0.856	-05:00	1966.72	2969.64	5873.67	-2.25	1.51	20140907t060607_727000z
6041	40427	0.049490741	40427	0.049490741	0.745	-05:00	2128.48	2523.4	5864.89	-2.27	1.26	20140907t061116_581000z
6042	40427	0.054097222	40427	0.054097222	0.876	-05:00	1868.71	3242.02	5860.11	-2.32	2.33	20140907t061754_739500z
6043	40427	0.05431713	40427	0.05431713	0.815	-05:00	1788.77	3198.58	5871.37	-2.19	1.6	20140907t061813_664250z
6044	40427	0.057777778	40427	0.057777778	0.65	-05:00	1489.4	3182.1	5884.9	-2.07	1.58	20140907t062312_523250z
6045	40427	0.059247685	40427	0.059247685	0.37	-05:00	1431.51	3159.66	5867.39	-2.23	2.06	20140907t062519_224000z
6046	40427	0.060856481	40427	0.060856481	0.995	-05:00	-116.29	4646.36	5883.42	-1.8	3.62	20140907t062738_781250z
6047	40427	0.061087963	40427	0.061087963	0.362	-05:00	1604.28	3185.24	5909.3	-2.12	1.75	20140907t062758_228500z
6048	40427	0.061458333	40427	0.061458333	0.367	-05:00	1310.6	3081.17	5872.59	-2.28	1.61	20140907t062830_211250z
6049	40427	0.064872685	40427	0.064872685	0.855	-05:00	1588.85	2940.94	5981.08	-2.2	1.13	20140907t063325_719750z
6050	40427	0.068391204	40427	0.068391204	0.486	-05:00	1365.09	3164.75	5868.46	-2.34	1.53	20140907t063829_358000z
6051	40427	0.068472222	40427	0.068472222	0.136	-05:00	221.01	4302.11	5662.74	-2.81	1.23	20140907t063836_941750z
6052	40427	0.069340278	40427	0.069340278	0.308	-05:00	1188.98	2982.33	5889.67	-2.18	1.5	20140907t063951_184000z
6053	40427	0.070856481	40427	0.070856481	0.686	-05:00	-61.25	4422.1	5651.59	-2.7	1.74	20140907t064202_453500z
6054	40427	0.071041667	40427	0.071041667	0.33	-05:00	2150.98	2546.87	5907.31	-2.32	1.23	20140907t064218_162500z
6055	40427	0.071261574	40427	0.071261574	0.954	-05:00	1402.03	3186.13	5870.92	-2.35	1.93	20140907t064237_816750z
6056	40427	0.072905093	40427	0.072905093	0.25	-05:00	1325.35	3103.2	5904.25	-2.24	2.11	20140907t064459_096250z
6057	40427	0.072974537	40427	0.072974537	0.398	-05:00	1353.14	3119.95	5886.66	-2.29	1.5	20140907t064505_248000z
6058	40427	0.074189815	40427	0.074189815	0.056	-05:00	1375.55	3118.33	5863.89	-2.27	1.84	20140907t064650_902250z
6059	40427	0.074756944	40427	0.074756944	0.929	-05:00	1432.45	3119.71	5910.19	-2.21	1.66	20140907t064739_781000z
6060	40427	0.075925926	40427	0.075925926	0.251	-05:00	1029.01	2941.67	5869.31	-2.28	1.29	20140907t064920_124500z
6061	40427	0.076006944	40427	0.076006944	0.973	-05:00	1507.34	3303.54	5873.44	-1.98	1.23	20140907t064927_829250z
6062	40427	0.076527778	40427	0.076527778	0.854	-05:00	1429.07	3182.36	5850.11	-2.22	2.34	20140907t065012_703250z
6063	40427	0.076689815	40427	0.076689815	0.558	-05:00	1226.01	3084.08	5913.61	-2.28	1.57	20140907t065026_427250z
6064	40427	0.076759259	40427	0.076759259	0.205	-05:00	1235.68	2977.77	5854.13	-2.23	3.33	20140907t065032_138000z
6065	40427	0.076793981	40427	0.076793981	0.965	-05:00	1170.19	3119.67	5974.83	-2.32	0.63	20140907t065035_835750z
6066	40427	0.077013889	40427	0.077013889	0.907	-05:00	2005.84	3049.47	5865.35	-2.48	1.89	20140907t065054_753750z
6067	40427	0.077164352	40427	0.077164352	0.19	-05:00	1428.68	3202.56	5873.67	-2.24	1.88	20140907t065107_037750z
6068	40427	0.078819444	40427	0.078819444	0.714	-05:00	1828.68	3161.98	5863.17	-2.3	1.76	20140907t065330_564000z
6069	40427	0.082858796	40427	0.082858796	0.023	-05:00	-61.25	4440.65	5747.17	-2.93	1.59	20140907t065919_828000z
6070	40427	0.188981481	40427	0.188981481	0.156	-05:00	2247.3	3613.48	5474.58	-2.34	3.22	20140907t093208_993000z
6071	40427	0.195520833	40427	0.195520833	0.911	-05:00	1438.75	3213.85	5642.28	-2.62	1.68	20140907t094133_776500z
6072	40427	0.195856481	40427	0.195856481	0.779	-05:00	1477.05	3238.99	5414.43	-1.89	1.72	20140907t094202_579250z
6073	40427	0.196550926	40427	0.196550926	0.73	-05:00	1730.27	2573.03	5607.74	-2.9	1.61	20140907t094302_552000z
6074	40427	0.196585648	40427	0.196585648	0.091	-05:00	1668.93	2682.28	5513.88	-2.64	2.07	20140907t094305_895250z
6075	40427	0.197523148	40427	0.197523148	0.863	-05:00	1918.61	2582.1	5635.54	-2.59	1.7	20140907t094426_684250z
6076	40427	0.197824074	40427	0.197824074	0.488	-05:00	1588.75	2665.19	5509.51	-2.52	1.96	20140907t094452_284750z
6077	40427	0.197916667	40427	0.197916667	0.004	-05:00	1711.91	2569.54	5580.9	-2.42	3.16	20140907t094500_778500z
6078	40427	0.197986111	40427	0.197986111	0.005	-05:00	1678.75	2620.61	5570.33	-2.41	3.63	20140907t094506_787500z
6079	40427	0.198136574	40427	0.198136574	0.101	-05:00	1443.65	2605.87	5729.21	-2.43	1.75	20140907t094519_872750z
6080	40427	0.19849537	40427	0.19849537	0.307	-05:00	1578.51	2763.64	5563.13	-2.61	1.32	20140907t094550_132000z
6081	40427	0.199560185	40427	0.199560185	0.159	-05:00	1688.65	2502	5885.89	-2.4	3.37	20140907t094722_941750z
6082	40427	0.199710648	40427	0.199710648	0.849	-05:00	1661.69	3239.63	5587.09	-2.4	2.6	20140907t094735_693000z
6083	40427	0.20119213	40427	0.20119213	0.892	-05:00	2178.13	3511.18	5477.75	-2.39	1.55	20140907t094943_801750z
6084	40427	0.201886574	40427	0.201886574	0.23	-05:00	1688.66	2442.02	5922	-2.52	2.51	20140907t095043_028500z
6085	40427	0.202164352	40427	0.202164352	0.096	-05:00	1582.58	3205.02	5648.11	-2.34	2.48	20140907t095107_019750z
6086	40427	0.20318287	40427	0.20318287	0.732	-05:00	661.79	2669.82	5648.01	-2.56	1.68	20140907t095235_610250z
6087	40427	0.203368056	40427	0.203368056	0.333	-05:00	1058.79	3591.17	5444.14	-2.68	1.81	20140907t095251_168750z
6088	40427	0.2034375	40427	0.2034375	0.02	-05:00	1558.75	2612.1	5933.94	-2.87	1.91	20140907t095257_841000z
6089	40427	0.20349537	40427	0.20349537	0.374	-05:00	1471.39	3201.41	5644.87	-2.21	2.51	20140907t095302_238500z
6090	40427	0.203611111	40427	0.203611111	0.307	-05:00	1516.96	3168.08	5664.92	-2.72	1.69	20140907t095312_232000z
6091	40427	0.203680556	40427	0.203680556	0.39	-05:00	1399.35	2242.08	5869.86	-2.68	3.79	20140907t095318_156750z
6092	40427	0.20400463	40427	0.20400463	0.605	-05:00	1593.68	3271.18	5442.52	-2.48	2.11	20140907t095346_492000z
6093	40427	0.205393519	40427	0.205393519	0.587	-05:00	560.86	2499.63	5648.5	-2.36	2.26	20140907t095546_393750z
6094	40427	0.205694444	40427	0.205694444	0.074	-05:00	1612.49	3266.47	5626.4	-2.35	2.32	20140907t095612_920500z
6095	40427	0.205810185	40427	0.205810185	0.441	-05:00	1767.14	2555.03	5944.43	-2.43	3.26	20140907t095622_258750z
6096	40427	0.206168981	40427	0.206168981	0.815	-05:00	1608.88	2599.94	5888.17	-1.94	3.34	20140907t095653_582750z
6097	40427	0.206319444	40427	0.206319444	0.116	-05:00	1828.72	2697.6	5897.41	-2.22	2.54	20140907t095706_933000z
6098	40427	0.206666667	40427	0.206666667	0.133	-05:00	1766.84	2555.19	5739.61	-2.21	3.32	20140907t095736_132000z
6099	40427	0.208101852	40427	0.208101852	0.825	-05:00	1140.83	3287.42	5594.28	-1.98	1.08	20140907t095940_706250z
6100	40427	0.208645833	40427	0.208645833	0.427	-05:00	2240.8	2526.05	5739.76	-2.4	1.77	20140907t100027_253500z
6101	40427	0.208981481	40427	0.208981481	0.076	-05:00	1473.81	3159.96	5610.76	-2.15	2.68	20140907t100056_931000z
6102	40427	0.2096875	40427	0.2096875	0.179	-05:00	1864.3	2669.47	5919.58	-2.44	1.72	20140907t100157_008500z
6103	40427	0.211134259	40427	0.211134259	0.211	-05:00	1548.62	2510.58	6030.9	-1.67	3.33	20140907t100402_993750z
6104	40427	0.211979167	40427	0.211979167	0.378	-05:00	1378.28	2581.52	5951.44	-2.23	2.99	20140907t100515_153250z
6105	40427	0.214386574	40427	0.214386574	0.671	-05:00	977.44	3124.9	5745.35	-1.75	0.77	20140907t100843_485250z
6106	40427	0.21474537	40427	0.21474537	0.158	-05:00	1688.77	2482.12	5997.94	-1.67	3.49	20140907t100914_929500z
6107	40427	0.215034722	40427	0.215034722	0.56	-05:00	1974.1	2663.75	5948.56	-2.25	1.23	20140907t100939_392500z
6108	40427	0.215925926	40427	0.215925926	0.422	-05:00	1402.66	2445.65	5941.31	-1.8	3	20140907t101056_210250z
6109	40427	0.216469907	40427	0.216469907	0.339	-05:00	1127.98	2476.91	5908.86	-1.96	1.19	20140907t101143_140500z
6110	40427	0.217210648	40427	0.217210648	0.169	-05:00	2318.6	2700.71	5656.35	-2.5	1.8	20140907t101247_013750z
6111	40427	0.217662037	40427	0.217662037	0.615	-05:00	1416.13	2465.5	6033.35	-2.26	3.37	20140907t101326_403250z
6112	40427	0.218043981	40427	0.218043981	0.719	-05:00	1153.44	2514.11	5917.48	-2.13	3.13	20140907t101359_505250z
6113	40427	0.219733796	40427	0.219733796	0.457	-05:00	1477.71	2442.92	5987.65	-2.53	1.14	20140907t101625_264000z
6114	40427	0.219849537	40427	0.219849537	0.58	-05:00	1603.21	2889.04	5719.84	-2.08	2.66	20140907t101635_362750z
6115	40427	0.220034722	40427	0.220034722	0.783	-05:00	1178.44	2592.27	5925.21	-2.49	1.72	20140907t101651_609250z
6116	40427	0.220324074	40427	0.220324074	0.988	-05:00	1265.98	2545.27	5942.1	-2.42	3.48	20140907t101716_774000z
6117	40427	0.220671296	40427	0.220671296	0.639	-05:00	1167.01	2522.18	5915.57	-2.18	2.27	20140907t101746_443500z
6118	40427	0.221203704	40427	0.221203704	0.546	-05:00	2169.03	2467.02	5733.13	-1.69	3.77	20140907t101832_330500z
6119	40427	0.221412037	40427	0.221412037	0.263	-05:00	968.24	2559.07	5869.06	-2.09	3.01	20140907t101850_084500z
6120	40427	0.222395833	40427	0.222395833	0.672	-05:00	1108.59	2731.27	5794.72	-2.58	2.98	20140907t102015_479750z
6121	40427	0.222650463	40427	0.222650463	0.114	-05:00	986.16	2565.19	5666.1	-2.24	3.39	20140907t102037_939000z
6122	40427	0.223148148	40427	0.223148148	0.917	-05:00	1087.76	2513.24	5942.85	-2.36	3.49	20140907t102120_729500z
6123	40427	0.223506944	40427	0.223506944	0.597	-05:00	1608.67	3141.17	5721.38	-1.85	3.96	20140907t102151_410000z
6124	40427	0.223622685	40427	0.223622685	0.131	-05:00	949.09	2704.3	5791.72	-2.77	1.28	20140907t102201_984250z
6125	40427	0.224085648	40427	0.224085648	0.454	-05:00	1348.07	3483.76	5792.77	-2.26	2.37	20140907t102241_315250z
6126	40427	0.224594907	40427	0.224594907	0.164	-05:00	2280.42	2569.08	5736.15	-1.76	3.52	20140907t102325_992750z
6127	40427	0.224907407	40427	0.224907407	0.6	-05:00	1268.68	2795.03	5921.14	-2.4	2.3	20140907t102352_430250z
6128	40427	0.22556713	40427	0.22556713	0.107	-05:00	1887.56	2640.77	5814.88	-2.12	1.84	20140907t102449_840250z
6129	40427	0.226458333	40427	0.226458333	0.64	-05:00	1468.9	2486.37	6038	-2.04	3.55	20140907t102606_428000z
6130	40427	0.227708333	40427	0.227708333	0.538	-05:00	1824.75	3203.46	5708.08	-2.07	1.92	20140907t102754_372750z
6131	40427	0.228842593	40427	0.228842593	0.687	-05:00	733.7	2900.57	5648.94	-2.17	1.57	20140907t102932_542500z
6132	40427	0.230162037	40427	0.230162037	0.368	-05:00	1354.14	2810.25	5922.52	-2.48	1.45	20140907t103126_221500z
6133	40427	0.231053241	40427	0.231053241	0.44	-05:00	1468.71	2498.15	5998.75	-2.31	3.02	20140907t103243_243750z
6134	40427	0.231111111	40427	0.231111111	0.267	-05:00	988.25	2967.14	5824.46	-2.24	1.4	20140907t103248_111000z
6135	40427	0.231631944	40427	0.231631944	0.334	-05:00	1416.81	2385.1	6010.04	-2.01	3.4	20140907t103333_024750z
6136	40427	0.231666667	40427	0.231666667	0.276	-05:00	1372.46	2335.41	6054.53	-2.23	1.47	20140907t103336_083750z
6137	40427	0.232326389	40427	0.232326389	0.076	-05:00	1142.6	2522.05	5919.44	-2.49	2.49	20140907t103433_889500z
6138	40427	0.232731481	40427	0.232731481	0.41	-05:00	1368.53	2544.25	5975.56	-1.32	4.01	20140907t103508_217750z
6139	40427	0.232916667	40427	0.232916667	0.862	-05:00	1007.07	2703.58	5976.5	-2.04	0.86	20140907t103524_764000z
6140	40427	0.233252315	40427	0.233252315	0.543	-05:00	1960.26	2734.71	5804.29	-1.82	2.84	20140907t103553_313750z
6141	40427	0.234143519	40427	0.234143519	0.116	-05:00	118.75	4442.1	5664.86	-3.14	3.29	20140907t103710_882000z
6142	40427	0.238043981	40427	0.238043981	0.113	-05:00	2370.38	2936.54	5690.17	-2.23	1.99	20140907t104247_968000z
6143	40427	0.238275463	40427	0.238275463	0.946	-05:00	1373.72	2458.56	5986.96	-1.54	3.27	20140907t104307_717000z
6144	40427	0.238993056	40427	0.238993056	0.201	-05:00	2435.86	2967.42	5683.69	-2.41	1.77	20140907t104409_090750z
6145	40427	0.239131944	40427	0.239131944	0.315	-05:00	1446.77	2504.92	5385.88	-1.93	1.85	20140907t104421_110500z
6146	40427	0.23994213	40427	0.23994213	0.086	-05:00	2146.48	3239.46	5723.29	-2.23	3.5	20140907t104531_916250z
6147	40427	0.240914352	40427	0.240914352	0.472	-05:00	1920.99	2776.01	5695.17	-2.21	2.02	20140907t104655_298000z
6148	40427	0.241631944	40427	0.241631944	0.466	-05:00	1408.84	2878.86	5653.53	-2.28	1.03	20140907t104757_303000z
6149	40427	0.2421875	40427	0.2421875	0.406	-05:00	1438.75	2891.41	5791.99	-2.46	2.44	20140907t104845_237750z
6150	40427	0.242627315	40427	0.242627315	0.748	-05:00	1606.18	2923.44	5949.04	-1.92	3.35	20140907t104923_542500z
6151	40427	0.243171296	40427	0.243171296	0.779	-05:00	2610.45	2493.39	5709.45	-1.43	2.11	20140907t105010_583250z
6152	40427	0.244166667	40427	0.244166667	0.525	-05:00	1861.63	2766.08	5816.32	-1.89	3.02	20140907t105136_315750z
6153	40427	0.244513889	40427	0.244513889	0.469	-05:00	2090.45	3404.83	5710.22	-1.99	3.39	20140907t105206_313750z
6154	40427	0.245509259	40427	0.245509259	0.929	-05:00	1380.36	2581.26	6019.04	-1.4	4.21	20140907t105332_723750z
6155	40427	0.245555556	40427	0.245555556	0.949	-05:00	2009.01	3422.54	5547.29	-1.9	3.32	20140907t105336_770000z
6156	40427	0.245844907	40427	0.245844907	0.461	-05:00	1275.97	2532.36	5989.68	-2.35	2.23	20140907t105401_253000z
6157	40427	0.245856481	40427	0.245856481	0.576	-05:00	1310.96	2496.32	6033.96	-1.99	3.16	20140907t105402_365500z
6158	40427	0.24775463	40427	0.24775463	0.199	-05:00	2373.81	2773.08	5643.87	-1.84	3.42	20140907t105646_007000z
6159	40427	0.247893519	40427	0.247893519	0.252	-05:00	1319.71	2553.64	6002.77	-2.23	2.66	20140907t105658_050000z
6160	40427	0.248078704	40427	0.248078704	0.224	-05:00	1296.33	2523.27	5989.4	-2.23	2.62	20140907t105714_001500z
6161	40427	0.24869213	40427	0.24869213	0.765	-05:00	2200.91	2720.82	5610.84	-2.18	3.44	20140907t105807_596000z
6162	40427	0.249421296	40427	0.249421296	0.806	-05:00	2062.84	2752.38	5721.26	-2.46	1.67	20140907t105910_653250z
6163	40427	0.24962963	40427	0.24962963	0.782	-05:00	1156.82	2723.64	5636.66	-2.59	1.46	20140907t105928_618250z
6164	40427	0.250289352	40427	0.250289352	0.595	-05:00	1216.73	3263.37	5617.54	-2.55	0.62	20140907t110025_476500z
6165	40427	0.250856481	40427	0.250856481	0.368	-05:00	1645.67	3332.96	5605.7	-1.8	3.41	20140907t110114_219250z
6166	40427	0.251481481	40427	0.251481481	0.802	-05:00	-31.23	4158.83	5719.51	-3.1	2.02	20140907t110208_605250z
6167	40427	0.252465278	40427	0.252465278	0.641	-05:00	2116.17	2730.52	5600.26	-1.79	3.6	20140907t110333_439250z
6168	40427	0.252569444	40427	0.252569444	0.604	-05:00	2208.37	3513.14	5537.55	-2.06	2.96	20140907t110342_436750z
6169	40427	0.252893519	40427	0.252893519	0.105	-05:00	1659.91	3513.17	5590.19	-1.95	1.27	20140907t110410_004000z
6170	40427	0.253252315	40427	0.253252315	0.996	-05:00	2276.04	2743.28	5614.88	-2.03	2.66	20140907t110441_797750z
6171	40427	0.254282407	40427	0.254282407	0.751	-05:00	1058.22	2812.99	5647.69	-2.66	1.98	20140907t110610_598000z
6172	40427	0.254513889	40427	0.254513889	0.317	-05:00	1896.54	3145.09	5681.27	-2.58	1.02	20140907t110630_162250z
6173	40427	0.255208333	40427	0.255208333	0.595	-05:00	1293.28	2487.52	6014.42	-2.44	2.02	20140907t110730_387250z
6174	40427	0.255486111	40427	0.255486111	0.883	-05:00	1448.74	2875.95	5641.13	-2.5	1.97	20140907t110754_689500z
6175	40427	0.255648148	40427	0.255648148	0.993	-05:00	2456	2804.78	5651.78	-2.47	1.15	20140907t110808_846500z
6176	40427	0.256076389	40427	0.256076389	0.411	-05:00	1798.93	3366	5686.44	-2.39	1.69	20140907t110845_242000z
6177	40427	0.256655093	40427	0.256655093	0.736	-05:00	1341.28	2347.53	6024.86	-1.72	3.33	20140907t110935_494750z
6178	40427	0.256840278	40427	0.256840278	0.29	-05:00	2315.5	2913.51	5649.33	-2.38	1.91	20140907t110951_163000z
6179	40427	0.257465278	40427	0.257465278	0.728	-05:00	2091.43	2779.42	5680.65	-2.57	2.21	20140907t111045_561750z
6180	40427	0.25775463	40427	0.25775463	0.675	-05:00	2397.14	2892.47	5715.92	-2.48	1.81	20140907t111110_552500z
6181	40427	0.258055556	40427	0.258055556	0.183	-05:00	1019.71	2641.74	5944.13	-2.58	3	20140907t111136_012000z
6182	40427	0.260775463	40427	0.260775463	0.029	-05:00	1951.56	3049.93	5677.02	-2.4	2.44	20140907t111531_863750z
6183	40427	0.260914352	40427	0.260914352	0.144	-05:00	2128.04	3718.85	5450.42	-2.53	1.44	20140907t111543_051750z
6184	40427	0.261631944	40427	0.261631944	0.67	-05:00	1018.91	2701.21	5948.99	-2.69	1.99	20140907t111645_503750z
