Event Number	Acquisition Date (Local)	Acquisition Time (Local)	Origin Date (Local)	Origin Time (Local)	Origin Time (partial seconds)	Time Zone Offset	Easting ft (Relative Local Tangent Plane True North)	Northing ft (Relative Local Tangent Plane True North)	Depth ft (TVD)	Magnitude	Confidence	Event File
1854	40409	0.412962963	40409	0.412962963	0.108	-05:00	963.24	1845.27	5808.2	-2.23	2.07	20140820t145440_909250z
1855	40409	0.415104167	40409	0.415104167	0.445	-05:00	1168.25	2161.85	5521.96	-2.88	0.93	20140820t145745_244500z
1856	40409	0.415671296	40409	0.415671296	0.695	-05:00	1109.43	1981.82	5520.99	-2.86	2.84	20140820t145834_511250z
1857	40409	0.416863426	40409	0.416863426	0.342	-05:00	1207.95	1901.93	5675.79	-2.87	1.69	20140820t150017_139000z
1858	40409	0.417511574	40409	0.417511574	0.589	-05:00	1150.66	1910.12	5545.32	-2.9	1.6	20140820t150113_397750z
1859	40409	0.419039352	40409	0.419039352	0.326	-05:00	1507.82	2408.04	5765.23	-3.15	2.14	20140820t150325_096750z
1860	40409	0.419965278	40409	0.419965278	0.349	-05:00	1120.35	2492.82	5445.76	-2.77	2.38	20140820t150445_146500z
1861	40409	0.420196759	40409	0.420196759	0.575	-05:00	1362.43	2337.46	5517.6	-3.01	0.87	20140820t150505_359000z
1862	40409	0.420532407	40409	0.420532407	0.928	-05:00	1143.81	1976.71	5520.25	-2.84	1.85	20140820t150534_733250z
1863	40409	0.421956019	40409	0.421956019	0.406	-05:00	1527.71	2649.75	5528.01	-2.92	1.65	20140820t150737_205000z
1864	40409	0.422233796	40409	0.422233796	0.568	-05:00	1033.76	2101.81	5588.21	-2.7	1.72	20140820t150801_383000z
1865	40409	0.422407407	40409	0.422407407	0.4	-05:00	1341.86	2321.92	5518.39	-2.89	2.05	20140820t150816_179500z
1866	40409	0.423402778	40409	0.423402778	0.573	-05:00	1018.72	2005	5754.63	-2.74	2.55	20140820t150942_371000z
1867	40409	0.423425926	40409	0.423425926	0.458	-05:00	1267.99	1921.96	5723.32	-2.94	1.55	20140820t150944_281000z
1868	40409	0.425451389	40409	0.425451389	0.28	-05:00	507.67	1601.83	5905.67	-2.72	1.1	20140820t151239_149500z
1869	40409	0.426053241	40409	0.426053241	0.919	-05:00	998.14	1982.16	5639.37	-2.9	1.14	20140820t151331_750500z
1870	40409	0.427106481	40409	0.427106481	0.789	-05:00	1147.61	1941.77	5685.08	-2.64	3.01	20140820t151502_578750z
1871	40409	0.428009259	40409	0.428009259	0.682	-05:00	1330.55	2505.84	5536.04	-2.88	1.53	20140820t151620_460000z
1872	40409	0.428090278	40409	0.428090278	0.717	-05:00	1294.02	2454.49	5441.65	-3.02	2.12	20140820t151627_528250z
1873	40409	0.430034722	40409	0.430034722	0.449	-05:00	767.61	1901.8	5537.38	-2.76	3.26	20140820t151915_279250z
1874	40409	0.432002315	40409	0.432002315	0.082	-05:00	1383.27	2525.73	5458.08	-3.02	1.53	20140820t152205_870000z
1875	40409	0.432673611	40409	0.432673611	0.407	-05:00	618.04	2041.89	5848.97	-2.47	1.85	20140820t152303_226500z
1876	40409	0.433101852	40409	0.433101852	0.899	-05:00	1459.17	2407.78	5555.45	-3.05	2.38	20140820t152340_684000z
1877	40409	0.433668981	40409	0.433668981	0.589	-05:00	1347.82	2537.24	5516.53	-2.9	2.39	20140820t152429_401250z
1878	40409	0.433969907	40409	0.433969907	0.852	-05:00	1173.59	1923.13	5699.8	-2.94	1.65	20140820t152455_647250z
1879	40409	0.434814815	40409	0.434814815	0.48	-05:00	1722.48	2553.97	5632.2	-2.91	1.73	20140820t152608_265500z
1880	40409	0.435856481	40409	0.435856481	0.49	-05:00	930.35	1961.81	5649.73	-2.96	1.92	20140820t152738_326750z
1881	40409	0.437719907	40409	0.437719907	0.081	-05:00	1367.8	2562.89	5546.1	-2.73	2.46	20140820t153019_881000z
1882	40409	0.438101852	40409	0.438101852	0.786	-05:00	1118.09	1818.17	6146.56	-2.86	2.88	20140820t153052_586250z
1883	40409	0.439513889	40409	0.439513889	0.154	-05:00	1127.74	2521.83	5541.04	-2.78	3.19	20140820t153254_942250z
1884	40409	0.440208333	40409	0.440208333	0.282	-05:00	850.88	1901.86	5614.17	-2.71	1.77	20140820t153354_100500z
1885	40409	0.441643519	40409	0.441643519	0.936	-05:00	1327.7	2575.39	5641.6	-2.93	1.58	20140820t153558_727250z
1886	40409	0.442430556	40409	0.442430556	0.242	-05:00	487.75	1561.84	5854.5	-2.52	1.42	20140820t153706_152500z
1887	40409	0.442523148	40409	0.442523148	0.752	-05:00	526.27	1909.34	5831	-2.54	1.65	20140820t153714_608250z
1888	40409	0.442789352	40409	0.442789352	0.92	-05:00	1431.32	2410.69	5685.69	-3.01	3.14	20140820t153737_686250z
1889	40409	0.443680556	40409	0.443680556	0.985	-05:00	1096.3	2441.92	5556.35	-2.87	1.21	20140820t153854_811000z
1890	40409	0.443819444	40409	0.443819444	0.027	-05:00	1567.75	2558.1	5605.04	-2.73	1.41	20140820t153906_835750z
1891	40409	0.443993056	40409	0.443993056	0.59	-05:00	1119.14	2025.03	5656.26	-2.71	2.45	20140820t153921_381750z
1892	40409	0.444166667	40409	0.444166667	0.543	-05:00	1507.66	2592.13	5533.34	-2.85	1.61	20140820t153936_330000z
1893	40409	0.44462963	40409	0.44462963	0.247	-05:00	450.07	2244.93	5809.64	-2.61	2.3	20140820t154016_099000z
1894	40409	0.445127315	40409	0.445127315	0.125	-05:00	1030.95	2021.84	5560.2	-2.8	2.16	20140820t154059_925750z
1895	40409	0.445243056	40409	0.445243056	0.777	-05:00	1647.83	2827.46	5775.82	-2.73	3.11	20140820t154109_584250z
1896	40409	0.445856481	40409	0.445856481	0.011	-05:00	1146.94	2017.51	5846.13	-2.76	0.97	20140820t154202_810000z
1897	40409	0.445925926	40409	0.445925926	0.698	-05:00	882.62	2161.81	5765.33	-2.64	2.33	20140820t154208_509500z
1898	40409	0.445983796	40409	0.445983796	0.744	-05:00	1078.85	2042.77	5904.9	-2.59	0.76	20140820t154213_558000z
1899	40409	0.446400463	40409	0.446400463	0.867	-05:00	1120.35	1997.38	5781.84	-2.59	1.81	20140820t154249_647500z
1900	40409	0.446979167	40409	0.446979167	0.017	-05:00	1207.77	1941.85	5659.78	-2.86	1.68	20140820t154339_828000z
1901	40409	0.446979167	40409	0.446979167	0.636	-05:00	1107.9	1981.9	5655.05	-2.88	1.41	20140820t154339_451000z
1902	40409	0.447638889	40409	0.447638889	0.368	-05:00	1487.91	2750.58	5655.52	-2.79	1.72	20140820t154436_174750z
1903	40409	0.447662037	40409	0.447662037	0.48	-05:00	1079.32	2006.34	5665.84	-2.86	1.92	20140820t154438_309500z
1904	40409	0.447708333	40409	0.447708333	0.929	-05:00	1207.94	1961.93	5688.86	-2.95	1.47	20140820t154442_742000z
1905	40409	0.447731481	40409	0.447731481	0.852	-05:00	889.75	1797.96	5815.01	-2.35	2.04	20140820t154444_640000z
1906	40409	0.447905093	40409	0.447905093	0.543	-05:00	1088.68	2001.82	5616.4	-2.77	2.55	20140820t154459_337250z
1907	40409	0.447962963	40409	0.447962963	0.933	-05:00	1111.03	2024.43	5543.07	-2.94	1.11	20140820t154504_745250z
1908	40409	0.447997685	40409	0.447997685	0.462	-05:00	1075.46	2021.83	5628.08	-2.81	1.61	20140820t154507_272000z
1909	40409	0.448206019	40409	0.448206019	0.663	-05:00	1327.68	1961.79	5555.36	-2.96	1.46	20140820t154525_572500z
1910	40409	0.44880787	40409	0.44880787	0.021	-05:00	1064.34	2481.76	5641.09	-2.69	2.1	20140820t154617_823500z
1911	40409	0.448888889	40409	0.448888889	0.821	-05:00	987.95	2021.91	5859.34	-2.72	1.32	20140820t154624_672500z
1912	40409	0.449131944	40409	0.449131944	0.339	-05:00	998.35	1826.19	5606.29	-2.89	1.68	20140820t154645_172000z
1913	40409	0.449363426	40409	0.449363426	0.643	-05:00	974.96	2081.91	5853.68	-2.73	1.02	20140820t154705_481250z
1914	40409	0.449421296	40409	0.449421296	0.886	-05:00	1015.35	2201.85	5752.38	-2.82	2.15	20140820t154710_688750z
1915	40409	0.449895833	40409	0.449895833	0.162	-05:00	1176.19	2022.4	5599.52	-2.5	0.98	20140820t154751_890000z
1916	40409	0.45005787	40409	0.45005787	0.385	-05:00	1053.66	2161.78	5730.07	-2.63	2.07	20140820t154805_210250z
1917	40409	0.450347222	40409	0.450347222	0.29	-05:00	1139.98	1969.67	5554.97	-2.68	1.75	20140820t154830_091000z
1918	40409	0.450694444	40409	0.450694444	0.142	-05:00	1118.33	1961.85	5605.85	-2.77	1.43	20140820t154900_957000z
1919	40409	0.450949074	40409	0.450949074	0.841	-05:00	1183.99	1963.59	5571	-2.79	1.63	20140820t154922_637500z
1920	40409	0.451064815	40409	0.451064815	0.579	-05:00	1227.98	2001.95	5643.99	-2.81	1.48	20140820t154932_384750z
1921	40409	0.451122685	40409	0.451122685	0.861	-05:00	1132.53	2041.94	5586.76	-2.79	1.53	20140820t154937_677500z
1922	40409	0.451215278	40409	0.451215278	0.792	-05:00	1247.79	2021.86	5530.31	-2.94	1.64	20140820t154945_579000z
1923	40409	0.451238426	40409	0.451238426	0.092	-05:00	1012.24	2021.9	5790.83	-2.77	1.66	20140820t154947_905000z
1924	40409	0.451458333	40409	0.451458333	0.026	-05:00	1136.07	1982.61	5692.92	-2.86	1.53	20140820t155006_836250z
1925	40409	0.451493056	40409	0.451493056	0.204	-05:00	1245.51	1916.99	5570.73	-2.87	1.58	20140820t155009_026000z
1926	40409	0.451585648	40409	0.451585648	0.871	-05:00	1187.96	2061.94	5575.45	-3.02	1.53	20140820t155017_669250z
1927	40409	0.451759259	40409	0.451759259	0.95	-05:00	962.95	2096.73	5618.8	-2.73	2.14	20140820t155032_749500z
1928	40409	0.451921296	40409	0.451921296	0.584	-05:00	1375.49	2483.18	5579.17	-2.65	2.71	20140820t155046_356500z
1929	40409	0.452164352	40409	0.452164352	0.227	-05:00	1049.25	1861.79	5545.43	-2.64	0.93	20140820t155107_045500z
1930	40409	0.452291667	40409	0.452291667	0.698	-05:00	1162.62	2076.08	5642.34	-2.7	2.23	20140820t155118_478250z
1931	40409	0.452303241	40409	0.452303241	0.576	-05:00	654.18	2061.82	5571	-2.63	2.52	20140820t155119_393500z
1932	40409	0.452349537	40409	0.452349537	0.153	-05:00	1193.73	2027.83	5649.52	-2.79	1.67	20140820t155123_876750z
1933	40409	0.452465278	40409	0.452465278	0.214	-05:00	1047.75	2490.65	5534.36	-2.77	1.59	20140820t155133_011000z
1934	40409	0.452488426	40409	0.452488426	0.08	-05:00	931.5	2021.9	5638.22	-2.79	1.33	20140820t155135_902500z
1935	40409	0.452708333	40409	0.452708333	0.239	-05:00	1057.45	2021.92	5540.53	-2.27	1.81	20140820t155154_973250z
1936	40409	0.453657407	40409	0.453657407	0.176	-05:00	1044.88	2132.8	5535.79	-2.78	1.53	20140820t155316_002500z
1937	40409	0.453680556	40409	0.453680556	0.475	-05:00	947.59	2001.77	5644.55	-2.51	2.94	20140820t155318_274750z
1938	40409	0.453715278	40409	0.453715278	0.794	-05:00	1227.7	1961.81	5524.95	-2.86	1.23	20140820t155321_602500z
1939	40409	0.453726852	40409	0.453726852	0.479	-05:00	1240.82	1937.27	5663.96	-2.79	1.51	20140820t155322_267500z
1940	40409	0.45375	40409	0.45375	0.855	-05:00	1227.7	1961.81	5631.97	-3.03	1.83	20140820t155324_642000z
1941	40409	0.453819444	40409	0.453819444	0.925	-05:00	1274.86	2011.67	5776.72	-2.99	1.47	20140820t155330_725750z
1942	40409	0.453969907	40409	0.453969907	0.606	-05:00	1109.49	2081.88	5571.48	-2.81	1.83	20140820t155343_412000z
1943	40409	0.454097222	40409	0.454097222	0.756	-05:00	933	1921.78	5656.77	-2.79	1.89	20140820t155354_579750z
1944	40409	0.454699074	40409	0.454699074	0.082	-05:00	1607.73	2581.81	5591.45	-2.97	1.36	20140820t155446_878500z
1945	40409	0.454699074	40409	0.454699074	0.644	-05:00	1309.93	2348.25	5565.52	-3.01	1.47	20140820t155446_445250z
1946	40409	0.454826389	40409	0.454826389	0.784	-05:00	1232.37	1893.84	5638.33	-2.99	1.59	20140820t155457_594000z
1947	40409	0.454872685	40409	0.454872685	0.652	-05:00	1199.58	2032.38	5765.36	-2.72	1.73	20140820t155501_449500z
1948	40409	0.454918981	40409	0.454918981	0.706	-05:00	1212.18	1926.1	5639.17	-2.98	2.21	20140820t155505_517000z
1949	40409	0.455300926	40409	0.455300926	0.584	-05:00	1134.94	2021.9	5640.82	-2.63	1.84	20140820t155538_388000z
1950	40409	0.4553125	40409	0.4553125	0.784	-05:00	727.99	1781.9	5635.85	-2.62	1.17	20140820t155539_671000z
1951	40409	0.455543981	40409	0.455543981	0.169	-05:00	1107.77	2021.85	5630.35	-2.67	2.26	20140820t155559_970000z
1952	40409	0.455613426	40409	0.455613426	0.855	-05:00	1347.96	2554.46	5661.64	-2.79	1.78	20140820t155605_631000z
1953	40409	0.455856481	40409	0.455856481	0.661	-05:00	955.09	1942.86	5653.7	-2.71	2.36	20140820t155626_471000z
1954	40409	0.45587963	40409	0.45587963	0.8	-05:00	1148.07	1961.92	5683	-2.97	2.04	20140820t155628_604000z
1955	40409	0.455891204	40409	0.455891204	0.643	-05:00	1367.81	2461.86	5546.97	-2.97	1.14	20140820t155629_428750z
1956	40409	0.455914352	40409	0.455914352	0.109	-05:00	664.34	2277.7	5807.21	-2.65	3.39	20140820t155631_917500z
1957	40409	0.455960648	40409	0.455960648	0.39	-05:00	996.44	2381.84	5528.96	-2.71	2.81	20140820t155635_208000z
1958	40409	0.456203704	40409	0.456203704	0.869	-05:00	1243.83	1974.43	5679.08	-2.93	1.68	20140820t155656_675000z
1959	40409	0.457118056	40409	0.457118056	0.505	-05:00	966.29	2039.59	5704.68	-2.85	1.82	20140820t155815_314750z
1960	40409	0.457256944	40409	0.457256944	0.69	-05:00	1107.8	1961.86	5651	-2.88	1.48	20140820t155827_502000z
1961	40409	0.457407407	40409	0.457407407	0.341	-05:00	1198.28	2027.84	5703.3	-3.05	1.72	20140820t155840_143500z
1962	40409	0.45755787	40409	0.45755787	0.758	-05:00	1647.8	2541.87	5624.8	-3.01	1.17	20140820t155853_549000z
1963	40409	0.458043981	40409	0.458043981	0.576	-05:00	1147.8	1861.86	5687.84	-2.9	1.98	20140820t155935_401250z
1964	40409	0.458541667	40409	0.458541667	0.426	-05:00	1307.27	2542.91	5662.27	-3.01	1.53	20140820t160018_227250z
1965	40409	0.458819444	40409	0.458819444	0.823	-05:00	481.22	1757.74	5558.25	-2.64	0.91	20140820t160042_661000z
1966	40409	0.458831019	40409	0.458831019	0.281	-05:00	1089.98	1941.89	5594.68	-2.76	3.08	20140820t160043_085750z
1967	40409	0.458946759	40409	0.458946759	0.036	-05:00	993.82	2722.6	5535.95	-2.86	1.4	20140820t160053_853250z
1968	40409	0.459351852	40409	0.459351852	0.122	-05:00	1112.71	2508.37	5745.13	-3.01	2.4	20140820t160128_939250z
1969	40409	0.459479167	40409	0.459479167	0.29	-05:00	1197.27	1869.55	5646.34	-2.9	1.67	20140820t160139_122500z
1970	40409	0.459490741	40409	0.459490741	0.329	-05:00	1177.4	2045.77	5625.41	-2.77	1.52	20140820t160140_066750z
1971	40409	0.459988426	40409	0.459988426	0.348	-05:00	971.85	2038.59	5671	-2.81	1.44	20140820t160223_148250z
1972	40409	0.460011574	40409	0.460011574	0.25	-05:00	1087.93	1821.91	5751.67	-2.84	1.39	20140820t160225_068750z
1973	40409	0.460208333	40409	0.460208333	0.367	-05:00	1071	1881.8	5535.81	-2.89	1.62	20140820t160242_185750z
1974	40409	0.4603125	40409	0.4603125	0.943	-05:00	1147.92	1921.91	5540.94	-2.76	1.52	20140820t160251_765000z
1975	40409	0.460462963	40409	0.460462963	0.593	-05:00	539.54	2141.82	5969.58	-2.76	3.26	20140820t160304_443750z
1976	40409	0.461006944	40409	0.461006944	0.684	-05:00	1175.61	1901.86	5688.48	-2.9	2.07	20140820t160351_479250z
1977	40409	0.461273148	40409	0.461273148	0.153	-05:00	1647.82	2632.75	5611.44	-3	1.65	20140820t160414_964750z
1978	40409	0.461678241	40409	0.461678241	0.209	-05:00	1320.28	1995.59	5597.13	-2.98	2.25	20140820t160449_008750z
1979	40409	0.461701389	40409	0.461701389	0.531	-05:00	1005.96	2126.24	5574.74	-2.79	1.82	20140820t160451_215000z
1980	40409	0.461979167	40409	0.461979167	0.571	-05:00	1324.28	2489.17	5519.36	-3.07	1.44	20140820t160515_366500z
1981	40409	0.462013889	40409	0.462013889	0.559	-05:00	1299.24	2556.52	5653.18	-3.11	1.63	20140820t160518_365250z
1982	40409	0.462418981	40409	0.462418981	0.736	-05:00	1247.94	1962.05	5625.86	-2.96	2.6	20140820t160553_550750z
1983	40409	0.46244213	40409	0.46244213	0.105	-05:00	1193.13	1949.73	5596.15	-2.96	2.35	20140820t160555_911500z
1984	40409	0.462662037	40409	0.462662037	0.943	-05:00	1307.8	1961.86	5678.24	-3.04	1.52	20140820t160614_749750z
1985	40409	0.462708333	40409	0.462708333	0.96	-05:00	1642.77	2547.58	5614.93	-3.1	1.48	20140820t160618_743250z
1986	40409	0.462789352	40409	0.462789352	0.737	-05:00	1213.93	1979.33	5711	-3.08	2.06	20140820t160625_551500z
1987	40409	0.462847222	40409	0.462847222	0.505	-05:00	1107.6	1941.77	5619.5	-2.74	2.7	20140820t160630_298750z
1988	40409	0.46287037	40409	0.46287037	0.344	-05:00	855.13	2121.79	5783.3	-2.91	2.04	20140820t160632_144000z
1989	40409	0.462905093	40409	0.462905093	0.698	-05:00	1224.21	2599.2	5624.14	-3.04	2.03	20140820t160635_518500z
1990	40409	0.462939815	40409	0.462939815	0.379	-05:00	1267.81	1925.51	5653.14	-3.07	2.7	20140820t160638_163750z
1991	40409	0.463043981	40409	0.463043981	0.794	-05:00	1147.77	2001.84	5633.89	-2.96	1.95	20140820t160647_621500z
1992	40409	0.46318287	40409	0.46318287	0.635	-05:00	1178.95	1930.5	5660.65	-3.02	2.62	20140820t160659_432000z
1993	40409	0.463252315	40409	0.463252315	0.208	-05:00	1079.69	1950.74	5641.96	-2.99	1.57	20140820t160705_013750z
1994	40409	0.463263889	40409	0.463263889	0.691	-05:00	1627.71	2541.78	5642.48	-3.03	1.55	20140820t160706_486250z
1995	40409	0.463356481	40409	0.463356481	0.263	-05:00	1007.87	1941.88	5706.37	-2.66	1.8	20140820t160714_963750z
1996	40409	0.463865741	40409	0.463865741	0.807	-05:00	1026.05	2121.62	5553.52	-2.94	1.69	20140820t160758_602000z
1997	40409	0.464224537	40409	0.464224537	0.725	-05:00	797.65	1843.24	5907.33	-2.37	3.25	20140820t160829_568750z
1998	40409	0.464247685	40409	0.464247685	0.612	-05:00	817.79	2061.86	5866.06	-2.58	1.78	20140820t160831_424500z
1999	40409	0.464259259	40409	0.464259259	0.458	-05:00	1207.6	1981.76	5688.96	-2.92	2.94	20140820t160832_252500z
2000	40409	0.464444444	40409	0.464444444	0.215	-05:00	1267.83	1901.91	5638.17	-2.67	1.44	20140820t160848_017750z
2001	40409	0.464884259	40409	0.464884259	0.993	-05:00	1227.76	1868.95	5635.62	-2.82	2.14	20140820t160926_785250z
2002	40409	0.465266204	40409	0.465266204	0.328	-05:00	1169.2	2101.77	5632.11	-3.02	1.22	20140820t160959_132500z
2003	40409	0.465335648	40409	0.465335648	0.998	-05:00	1158.25	1941.95	5630.86	-2.95	1.46	20140820t161005_803000z
2004	40409	0.465763889	40409	0.465763889	0.285	-05:00	863.94	2121.9	5888.7	-2.68	1.63	20140820t161042_102500z
2005	40409	0.466400463	40409	0.466400463	0.533	-05:00	1089.86	1749.86	5847	-2.65	1.18	20140820t161137_354750z
2006	40409	0.466435185	40409	0.466435185	0.259	-05:00	730.7	2183.99	5846.39	-2.63	1.88	20140820t161140_089750z
2007	40409	0.466493056	40409	0.466493056	0.771	-05:00	847.71	2058.3	5887.57	-2.61	2.36	20140820t161145_605500z
2008	40409	0.466701389	40409	0.466701389	0.982	-05:00	1131.91	1981.85	5516.1	-2.86	1.5	20140820t161203_788250z
2009	40409	0.467916667	40409	0.467916667	0.48	-05:00	1085.94	2386.12	5642.48	-2.99	0.73	20140820t161348_117500z
2010	40409	0.468240741	40409	0.468240741	0.249	-05:00	790.51	2371.1	5910.07	-2.79	2.41	20140820t161416_076500z
2011	40409	0.468298611	40409	0.468298611	0.837	-05:00	734.72	1981.9	5782.21	-2.83	1.49	20140820t161421_705000z
2012	40409	0.468969907	40409	0.468969907	0.04	-05:00	1227.82	2041.88	5471.27	-2.98	3.36	20140820t161519_836000z
2013	40409	0.469502315	40409	0.469502315	0.292	-05:00	1313.36	2497.51	5663.25	-3.09	2.11	20140820t161605_092250z
2014	40409	0.469837963	40409	0.469837963	0.741	-05:00	1077.51	2482.57	5612.38	-2.98	2.14	20140820t161634_532750z
2015	40409	0.469988426	40409	0.469988426	0.192	-05:00	1295.01	2649.59	5745.74	-2.62	3.12	20140820t161647_976750z
2016	40409	0.47005787	40409	0.47005787	0.328	-05:00	1309.39	1959.84	5647.85	-3.21	2.03	20140820t161653_135750z
2017	40409	0.470717593	40409	0.470717593	0.553	-05:00	1187.9	1881.9	5591.21	-2.98	3.06	20140820t161750_375750z
2018	40409	0.472488426	40409	0.472488426	0.14	-05:00	1364.51	2426.51	5597.93	-2.99	2.18	20140820t162023_908500z
2019	40409	0.475243056	40409	0.475243056	0.035	-05:00	1113.84	1961.8	5627.27	-3.2	2.18	20140820t162421_852750z
2020	40409	0.476018519	40409	0.476018519	0.447	-05:00	1267.79	2381.85	5567.92	-3.16	1.48	20140820t162528_122250z
2021	40409	0.477546296	40409	0.477546296	0.08	-05:00	934.34	1974.12	6015.08	-2.91	2.42	20140820t162740_900250z
2022	40409	0.478263889	40409	0.478263889	0.084	-05:00	1087.99	1921.93	5566.64	-3.17	1.45	20140820t162842_913000z
2023	40409	0.553090278	40409	0.553090278	0.598	-05:00	821.79	2021.85	5860.46	-2.39	2.51	20140820t181627_422250z
2024	40409	0.554965278	40409	0.554965278	0.541	-05:00	909.51	1963.76	5831.88	-1.97	2.65	20140820t181909_327750z
2025	40409	0.555266204	40409	0.555266204	0.55	-05:00	1077.93	1991.85	5866.53	-2.16	1.11	20140820t181935_302000z
2026	40409	0.555671296	40409	0.555671296	0.681	-05:00	1608.08	1517.17	5867.98	-2.28	2.11	20140820t182010_515500z
2027	40409	0.555856481	40409	0.555856481	0.552	-05:00	875.71	2081.85	5842.33	-2.41	1.92	20140820t182026_352750z
2028	40409	0.556365741	40409	0.556365741	0.082	-05:00	836.12	1977.97	5838.61	-2.33	3.03	20140820t182110_913500z
2029	40409	0.556782407	40409	0.556782407	0.518	-05:00	987.25	1863.84	5833.41	-2.3	1.03	20140820t182146_343750z
2030	40409	0.55681713	40409	0.55681713	0.734	-05:00	827.71	2002.21	5839.89	-2.39	2.71	20140820t182149_569000z
2031	40409	0.557222222	40409	0.557222222	0.341	-05:00	853.22	1995.13	5838.66	-2.07	3.01	20140820t182224_135250z
2032	40409	0.557407407	40409	0.557407407	0.687	-05:00	827.13	1834.41	5847.39	-2.03	1.23	20140820t182240_480250z
2033	40409	0.560972222	40409	0.560972222	0.806	-05:00	934.94	1961.85	5619.36	-2.45	1.35	20140820t182748_615750z
2034	40409	0.561354167	40409	0.561354167	0.062	-05:00	656.89	1949.95	5809.91	-2.16	3.05	20140820t182821_866500z
2035	40409	0.564710648	40409	0.564710648	0.328	-05:00	1064.53	1755.77	5889.17	-2.06	2.59	20140820t183311_125250z
2036	40409	0.567430556	40409	0.567430556	0.554	-05:00	1107.78	1361.85	5437.19	-2.16	1.85	20140820t183706_420750z
2037	40409	0.569282407	40409	0.569282407	0.821	-05:00	857.32	1766.31	5800.66	-1.83	2.13	20140820t183946_610000z
2038	40409	0.570127315	40409	0.570127315	0.967	-05:00	977.71	1991.85	5650.8	-2.21	1.94	20140820t184059_780250z
2039	40409	0.5703125	40409	0.5703125	0.777	-05:00	1077.78	2021.85	5735.89	-2.32	1.58	20140820t184115_610500z
2040	40409	0.572314815	40409	0.572314815	0.59	-05:00	1664.41	1988.29	5644.99	-2.95	1.13	20140820t184408_368000z
2041	40409	0.572418981	40409	0.572418981	0.934	-05:00	1077.78	1991.85	5605	-2.83	2.32	20140820t184417_725750z
2042	40409	0.572615741	40409	0.572615741	0.912	-05:00	1077.78	1991.85	5566.23	-2.3	2.64	20140820t184434_717000z
2043	40409	0.575983796	40409	0.575983796	0.405	-05:00	1104.31	1958.09	5903.67	-2.22	1.19	20140820t184925_186250z
2044	40409	0.580034722	40409	0.580034722	0.632	-05:00	977.32	2022.5	5849.11	-1.9	0.86	20140820t185515_471250z
2045	40409	0.58056713	40409	0.58056713	0.246	-05:00	1246.13	1815.75	5872.63	-2.53	2.15	20140820t185601_046500z
2046	40409	0.583125	40409	0.583125	0.916	-05:00	1021.75	2141.85	5865.29	-1.95	2.71	20140820t185942_718250z
2047	40409	0.583333333	40409	0.583333333	0.101	-05:00	1257.78	2081.85	5883.49	-2.17	1.76	20140820t190000_900000z
2048	40409	0.587280093	40409	0.587280093	0.801	-05:00	1655.25	2036.06	5594.75	-2.59	2.11	20140820t190541_572000z
2049	40409	0.588483796	40409	0.588483796	0.149	-05:00	2842.63	1961.85	5577.44	-2.71	0.94	20140820t190725_895500z
2050	40409	0.597094907	40409	0.597094907	0.037	-05:00	1706.76	2082.76	5607.41	-2.5	1.42	20140820t191949_844500z
2051	40409	0.59943287	40409	0.59943287	0.11	-05:00	1758.99	2096.27	5511.61	-2.52	1.76	20140820t192311_913500z
2052	40409	0.59962963	40409	0.59962963	0.742	-05:00	1639.65	2024.71	5644.05	-2.62	2.02	20140820t192328_514750z
2053	40409	0.602858796	40409	0.602858796	0.261	-05:00	1557.78	2069.75	5499.4	-2.6	0.95	20140820t192807_051250z
2054	40409	0.603113426	40409	0.603113426	0.734	-05:00	1467.78	2126.25	5899.58	-2.15	1.83	20140820t192829_501000z
2055	40409	0.603136574	40409	0.603136574	0.318	-05:00	1497.78	2171.85	5903.68	-1.78	2.7	20140820t192831_070000z
2056	40409	0.608206019	40409	0.608206019	0.859	-05:00	1557.78	1993.71	5608.63	-2.59	1.02	20140820t193549_642750z
2057	40409	0.608275463	40409	0.608275463	0.141	-05:00	1227.78	1691.85	5506.35	-2.36	0.49	20140820t193555_991250z
2058	40409	0.6115625	40409	0.6115625	0.702	-05:00	1657.67	2104.46	5531.7	-2.68	1.25	20140820t194039_487500z
2059	40409	0.617638889	40409	0.617638889	0.398	-05:00	1199.14	2209.3	5962.01	-1.86	1.25	20140820t194924_194500z
2060	40409	0.617951389	40409	0.617951389	0.009	-05:00	1736.01	2147.32	5909.84	-2.05	1.13	20140820t194951_801000z
2061	40409	0.618159722	40409	0.618159722	0.569	-05:00	1336.92	2147.47	5922.05	-1.96	2.12	20140820t195009_378000z
2062	40409	0.618159722	40409	0.618159722	0.569	-05:00	1333.91	2171.85	5909.63	-1.89	1.82	20140820t195009_176500z
2063	40409	0.6196875	40409	0.6196875	0.66	-05:00	1257.78	2171.85	5927.02	-1.88	3.14	20140820t195221_433750z
2064	40409	0.620833333	40409	0.620833333	0.528	-05:00	2053.58	1793.3	5648.11	-2.31	1.58	20140820t195400_366750z
2065	40409	0.621238426	40409	0.621238426	0.151	-05:00	867.78	1751.85	5769.29	-2.36	1.51	20140820t195435_015750z
2066	40409	0.624016204	40409	0.624016204	0.575	-05:00	697.78	1691.85	5588.71	-2.07	1.74	20140820t195835_421250z
2067	40409	0.625532407	40409	0.625532407	0.087	-05:00	1273.69	1774.8	5728.89	-2.48	1.83	20140820t200046_907000z
